uid,title,journal_fix,journal_short,year_fix,keywords_fix,authors_fix
WOS:000237853400002,Endogenous processes during long-term starvation in activated sludge performing enhanced biological phosphorus removal,Water Research,Water Research,2006,"maintenance,decay,lysis,endogenous respiration,ebpr,pao,starvation","lopez_c,pons_m_n,morgenroth_e"
WOS:000237853400012,Polyphosphate buffering by biomass with different phosphorus contents,Water Research,Water Research,2006,"polyphosphate,enhanced biological phosphorus removal,phosphorus-deficiency,bioreactors","harper_wf,anise_o,brown_e"
WOS:000238056000028,Improving the start-up of an EBPR system using OUR to control the aerobic phase length: a simulation study,Water Science and Technology,Water Science and...,2006,"activated sludge models,control,enhanced biological phosphorus removal,oxygen uptake rate,polyphosphate accumulating organisms,sequencing batch reactor","guisasola_a,pijuan_m,baeza_j_a,carrera_j,lafuente_j"
WOS:000238143000016,Evaluation of sludge reduction and phosphorus recovery efficiencies in a new advanced wastewater treatment system using denitrifying polyphosphate accumulating organisms,Water Science and Technology,Water Science and...,2006,"anaerobic-oxic-anoxic (a/o/a) system,denitrifying polyphosphate-accumulating organisms (dnpaos),excess sludge reduction,ozonation,phosphorus recovery,zirconium ferrite adsorbent","suzuki_y,kondo_t,nakagawa_v,tsuneda_s,hirata_a,shimizu_y,inamori_y"
WOS:000238350700012,Sequencing batch membrane biofilm reactor for simultaneous nitrogen and phosphorus removal: Novel application of membrane-aerated biofilm,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2006,"gas-permeable membrane,sequencing batch membrane biofilm reactor (sbmbfr),membrane aeration,simultaneous nitrogen and phosphorus removal,denitrifying polyphosphate-accumulating organisms (dnpaos)","terada_akihiko,yamamoto_tetsuya,tsuneda_satoshi,hirata_akira"
WOS:000238859400019,Comparison of nutrient removal efficiency between pre- and post-denitrification wastewater treatments,Water Science and Technology,Water Science and...,2006,"denitrifying dephosphatation,dephanox,ebpr,modified uct","hamada_k,kuba_t,torrico_v,okazaki_m,kusuda_t"
WOS:000238932700020,Microbial and kinetic characterization of pure and mixed cultures aerobically degrading 4-nitrophenol,Chemosphere,Chemosphere,2006,"aerobic degradation,4-nitrophenol,fish,sbr","tomei_maria_concetta,rossetti_simona,annesini_maria_cristina"
WOS:000238946800022,Effect of particulate biodegradable COD in a post-denitrification enhanced biological phosphorus removal system,Journal of Environmental Science and Health Part A-Toxic/Hazardous Substances and Environmental Engineering,Journal of Environmental...,2006,"denitrifying polyphosphate-accumulating organisms,post-denitrification configuration,raw wastewater,primary effluent,particulate biodegradable substrate,readily biodegradable substrate,fermentation products","torrico_vladimir,kuba_takahiro,kusuda_tetsuya"
WOS:000239076000010,Microbial adaptability to organic loading changes in an enhanced biological phosphorus removal process,Journal of Environmental Engineering-Asce,Journal of Environmental...,2006,"phosphorus,abatement and removal,organic loads","ahn_chang_hoon,park_jae_kwang,kim_kwang_soo"
WOS:000239196200007,Anaerobic/oxic/anoxic granular sludge process as an effective nutrient removal process utilizing denitrifying polyphosphate-accumulating organisms,Water Research,Water Research,2006,"aoags,bnr,dnpaos,granular sludge,paos,sbr","kishida_naohiro,kim_juhyun,tsuneda_satoshi,sudo_ryuichi"
WOS:000239498100005,Microbial succession of glycogen accumulating organisms in an anaerobic-aerobic membrane bioreactor with no phosphorus removal,Water Science and Technology,Water Science and...,2006,"enhanced biological phosphorous removal systems,fluorescence in situ hybridization,glycogen accumulating organisms,membrane bioreactor,terminal restriction fragment length polymorphism,tetrad-forming organisms","wong_m_-t,liu_w_-t"
WOS:000239498100008,Gene cassette-associated sequences from phosphorus and non-phosphorus removing microbial communities in aerobic : anaerobic sequencing batch reactors,Water Science and Technology,Water Science and...,2006,"activated sludge,enhanced biological phosphorus removal,gene cassettes,glycogen-accumulating organisms,polyphosphate accumulating organisms","beer_m,seviour_r_j"
WOS:000239498100009,Examining substrate uptake patterns of Rhodocyclus-related PAO in full-scale EBPR plants by using the MAR-FISH technique,Water Science and Technology,Water Science and...,2006,"aspartate,enhanced biological phosphorus removal,glutamate,microautoradiography-fluorescent in situ hybridization,polyphosphate accumulating organisms,rhodocyclus","chua_a_s_m,onuki_m,satoh_h,mino_t"
WOS:000239498100011,Microbial community of biological phosphorus removal process fed with municipal wastewater under different electron acceptor conditions,Water Science and Technology,Water Science and...,2006,"16s rrna gene,electron acceptor,enhanced biological phosphorus removal,nirs gene,pcr-dgge,polyphosphate-accumulating organisms","shoji_t,nittami_t,onuki_m,satoh_h,mino_t"
WOS:000239498100013,Proliferation of glycogen accumulating organisms induced by Fe(III) dosing in a domestic wastewater treatment plant,Water Science and Technology,Water Science and...,2006,"activated sludge,chemical precipitation,glycogen accumulating organisms,phosphorus removal,polyphosphate accumulating organisms","jobbagy_a,literathy_b,wong_m_-t,tardy_g,liu_w_-t"
WOS:000239498100014,Fine-scale differences between Accumulibacter-like bacteria in enhanced biological phosphorus removal activated sludge,Water Science and Technology,Water Science and...,2006,"accumulibacter,enhanced biological phosphorus removal,polyphosphate accumulating organisms","he_s,gu_a_z,mcmahon_k_d"
WOS:000239498100015,Enrichment of activated sludge in a sequencing batch reactor for polyhydroxyalkanoate production,Water Science and Technology,Water Science and...,2006,"denaturing gradient gel electrophoresis,enrichment,polyhydroxyalkanoates,sequencing batch reactor,storage","majone_m,beccari_m,di_gregorio_s,dionisi_d,vallini_g"
WOS:000239498100022,Microbial community analysis with a high PHA storage capacity,Water Science and Technology,Water Science and...,2006,"acetate,aerobic dynamic substrate feeding,fish,polyhydroxyalkanoates,propionate,sbr","serafim_l_s,lemos_p_c,rossetti_s,levantesi_c,tandoi_v,reis_m_a_m"
WOS:000239498100024,Distributed microbial state effects on competition in enhanced biological phosphorus removal systems,Water Science and Technology,Water Science and...,2006,"activated sludge,enhanced biological phosphorus removal,modeling,population dynamics,simulation",schuler_a_j
WOS:000239498100026,Towards exposure of elusive metabolic mixed-culture processes: the application of metaproteomic analyses to activated sludge,Water Science and Technology,Water Science and...,2006,"2d-page,activated sludge,enhanced biological phosphorus removal,metaproteomics,mixed microbial community,polyphosphate accumulating organism","wilmes_p,bond_p_l"
WOS:000239498100030,Floc-forming properties of polyphosphate accumulating organisms in activated sludge,Water Science and Technology,Water Science and...,2006,"activated sludge flocs,deflocculation,enhanced biological phosphorus removal,extracellular polymeric substances,fluorescence in situ hybridization,polyphosphate-accumulating organisms,p-recovery","larsen_p,eriksen_p_s,lou_m_a,thomsen_t_r,kong_y_h,nielsen_j_l,nielsen_p_h"
WOS:000239498100031,Applicability of experience from laboratory reactors with biological phosphorus removal in full-scale plants,Water Science and Technology,Water Science and...,2006,"acetate,enhanced biological phosphorus removal,glycogen-accumulating organisms,polyphosphate-accumulating organisms,propionate,wastewater","tykesson_e,blackall_l_l,kong_y,nielsen_p_h,jansen_j_la_cour"
WOS:000239498100032,Construction and analysis of a metagenomic library from an enhanced biological phosphorus removal biomass,Water Science and Technology,Water Science and...,2006,"dna extraction,ebpr,metagenomic library,16s rrna gene","yeates_c,blackall_l_l"
WOS:000239543700004,Calcium effect on enhanced biological phosphorus removal,Water Science and Technology,Water Science and...,2006,"calcium,ebpr,glycogen-accumulating metabolism (gam),polyphosphate-accumulating metabolism (pam),y-po4","barat_r,montoya_t,borras_l,seco_a,ferrer_j"
WOS:000239543700007,Hydrolysis and fermentation of activated sludge to enhance biological phosphorus removal,Water Science and Technology,Water Science and...,2006,"ebpr,enhanced biological phosphorus removal,hydrolysis,readily biodegradable cod","vollertsen_j,petersen_g,borregaard_v_r"
WOS:000240185200025,"Meganema perideroedes gen. nov., sp nov., a filamentous alphaproteobacterium from activated sludge",International Journal of Systematic and Evolutionary Microbiology,International Journal of...,2006,NA,"thomsen_trine_r,blackall_linda_l,de_muro_marilena_aquino,nielsen_jeppe_l,nielsen_per_h"
WOS:000240693600026,Anaerobic and aerobic metabolism of glycogen-accumulating organisms selected with propionate as the sole carbon source,Microbiology-Sgm,Microbiology-Sgm,2006,NA,"oehmen_adrian,zeng_raymond_j,saunders_aaron_m,blackall_linda_l,keller_jurg,yuan_zhiguo"
WOS:000240935800001,Changes in respiratory quinone profiles of enhanced biological phosphorus removal activated sludge under different influent phosphorus/carbon ratio conditions,Bioprocess and Biosystems Engineering,Bioprocess and Biosystems...,2006,"enhanced biological phosphorus removal,glycogen-accumulating organisms,menaquinone,microbial community,polyphosphate-accumulating organisms,ubiquinone","ahn_johwan,lee_mikyung,kwon_hyukku"
WOS:000241459600004,Phosphorus defficiency and sludge bulking,Environmental Technology,Environmental Technology,2006,"activated sludge,bulking,cations,extracellular polymers,flocculation,phosphorus,polyphosphate granules","turtin_i,vatansever_a,sanin_f_dilek"
WOS:000241654600004,Potential phosphorus recovery in a WWTP with the BCFS (R) process: Interactions with the biological process,Water Research,Water Research,2006,"bcfs (r) technology,biological wastewater treatment,modelling,nitrification,phosphate recovery","barat_r,van_loosdrecht_m_c_m"
WOS:000241823000010,Effect of pH on biological phosphorus uptake,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2006,"ph,asm2d,bnrm1,enhanced biological phosphorus removal (ebpr),mathematical modeling","serralta_j,ferrer_j,borras_l,seco_a"
WOS:000242677200010,Experimental and model-based evaluation of the role of denitrifying polyphosphate accumulating organisms at two large scale WWTPs in northern Poland,Water Science and Technology,Water Science and...,2006,"batch test,dynamic simulation,ebpr,full-scale wwtp,mathematical modelling,pao","makinia_j,rosenwinkel_k_-h,swinarski_m,dobiegala_e"
WOS:000242988600021,Obtaining highly enriched cultures of Candidatus Accumulibacter phosphates through alternating carbon sources,Water Research,Water Research,2006,"enhanced biological phosphorus removal (ebpr),candidatus accumulibacter,phosphatis,polyphosphate accumulating organisms (pao),glycogen accumulating organisms (gao),volatile fatty acids (vfa),fluorescence in situ hyrbridisation (fish)","lu_huabing,oehmen_adrian,virdis_bernardino,keller_juerg,yuan_zhiguo"
WOS:000243545300018,"Abundance and ecophysiology of Defluviicoccus spp., glycogen-accumulating organisms in full-scale wastewater treatment processes",Microbiology-Sgm,Microbiology-Sgm,2007,NA,"burow_luke_c,kong_yunhong,nielsen_jeppe_l,blackall_linda_l,nielsen_per_h"
WOS:000243743700016,Effect of initial pH control on enhanced biological phosphorus removal from wastewater containing acetic and propionic acids,Chemosphere,Chemosphere,2007,"enhanced biological phosphorus removal (ebpr),initial ph,glycogen,polyhydroxyalkanoates (pha),propionic acid,acetic acid","liu_yan,chen_yinguang,zhou_qi"
WOS:000244467500036,Causes of variable biomass density and its effects on settleability in full-scale biological wastewater treatment systems,Environmental Science and Technology,Environmental Science and...,2007,NA,"schuler_andrew_j,jang_hoon"
WOS:000244883800015,In situ detection of protein-hydrolysing microorganisms in activated sludge,Fems Microbiology Ecology,Fems Microbiology Ecology,2007,"protein-hydrolyzing organisms,activated sludge,bodipy","xia_yun,kong_yunhong,nielsen_per_halkjaer"
WOS:000245171400018,Model-based evaluation of competition between polyphosphate- and glycogen-accumulating organisms,Water Research,Water Research,2007,"polyphosphate-accumulating organisms (paos),glycogen-accumulating organisms (gaos),competition,model simulation","whang_l_m,filipe_c_d_m,park_j_k"
WOS:000245576300028,Ecology of the microbial community removing phosphate from wastewater under continuously aerobic conditions in a sequencing batch reactor,Applied and Environmental Microbiology,Applied and Environmental...,2007,NA,"ahn_johwan,schroeder_sarah,beer_michael,mcilroy_simon,bayly_ronald_c,may_john_w,vasiliadis_george,seviour_robert_j"
WOS:000245721800003,Phosphorus accumulation by bacteria isolated from a continuous-flow two-sludge system,Journal of Environmental Sciences,Journal of Environmental...,2007,"aerobic phosphorus accumulation,anoxic phosphorus accumulation,continuous-flow two-sludge system,polyphosphate-accumulating organisms (paos)","bao_lin-lin,li_dong,li_xiang-kun,huang_rong-xin,zhang_jie,lv_yang,xia_guang-qing"
WOS:000246092100014,"Granulicoccus phenolivorans gen nov, sp nov, a Gram-positive, phenol-degrading coccus isolated from phenol-degrading aerobic granules",International Journal of Systematic and Evolutionary Microbiology,International Journal of...,2007,NA,"maszenan_abdul_majid,jiang_he_long,tay_joo-hwa,schumann_peter,kroppenstedt_reiner_m,tay_stephen_tiong-lee"
WOS:000246454100014,Ecophysiology of Defluviicoccus-related tetrad-forming organisms in an anaerobic-aerobic activated sludge process,Environmental Microbiology,Environmental Microbiology,2007,NA,"wong_man-tak,liu_wen-tso"
WOS:000246491700006,Short-term temperature effects on the anaerobic metabolism of glycogen accumulating organisms,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2007,"enhanced biological phosphorus removal (ebpr),polyphosphate accumulating organisms (pao),glycogen accumulating organisms (gao),pao-gao competition,temperature","lopez-vazquez_carlos_m,song_young-il,hooijmans_christine_m,brdjanovic_damir,moussa_moustafa_s,gijzen_huub_j,van_loosdrecht_mark_m_c"
WOS:000246588200006,Anaerobic metabolism of Defluviicoccus vanus related glycogen accumulating organisms (GAOs) with acetate and propionate as carbon sources,Water Research,Water Research,2007,"defluviicoccus vanus,gao,anaerobic,metabolism,acetate,propionate","dai_yu,yuan_zhiquo,wang_xiaolian,oehmen_adrian,keller_jury"
WOS:000246708800004,Ecophysiology of abundant denitrifying bacteria in activated sludge,Fems Microbiology Ecology,Fems Microbiology Ecology,2007,"denitrifiers,betaproteobacteria,activated sludge,ecophysiology,microautoradiography","thomsen_trine_rolighed,kong_yunhong,nielsen_per_halkjaer"
WOS:000246732500012,Microsphere addition for the study of biomass properties and density effects on settleability in biological wastewater treatment systems,Water Research,Water Research,2007,"activated sludge,density,floc volume,microspheres,sedimentation,water content","schuler_andrew_j,jang_hoon"
WOS:000247169300018,Biological nutrient removal by applying SBR technology in small wastewater treatment plants: CD carbon source and C/N/P ratio effects,Water Science and Technology,Water Science and...,2007,"c/p and c/n/p ratios,nutrient removal,paos,sbrs,step-feed strategy","puig_s,corominas_ll,balaguer_m_d,colprim_j"
WOS:000247382700011,Effect of mineral elements on phosphorus release from heated sewage sludge,Bioresource Technology,Bioresource Technology,2007,"activated sludge,mineral elements,phosphorus recovery,x-ray microanalysis","takiguchi_noboru,kishino_machiko,kuroda_akio,kato_junichi,ohtake_hisao"
WOS:000247585800012,"Effectiveness of an alternating aerobics, anoxic/anaerobic strategy for maintaining biomass activity of BNR sludge during long-term starvation",Water Research,Water Research,2007,"activated sludge,decay,ebpr,nitrifier,pao,recovery,starvation","yilmaz_gulsum,lemaire_romain,keller_jury,yuan_zhiquo"
WOS:000247896100016,On-line monitoring of the enhanced biological phosphorus removal process using respirometry and titrimetry,Biochemical Engineering Journal,Biochemical Engineering Journal,2007,"ebpr,monitoring,pao,respirometry,titrimetry","guisasola_a,vargas_m,marcelino_m,lafuente_j,casas_c,baeza_j_a"
WOS:000247960300009,Distributed state simulation of endogenous processes in biological wastewater treatment,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2007,"distributed states,endogenous,degradation,modeling,phosphorus removal,population dynamics,wastewater treatment","schuler_andrew_j,jassby_david"
WOS:000248782300013,"Simultaneous nitrification, denitrification, and phosphorus removal in single-tank low-dissolved-oxygen systems under cyclic aeration",Water Environment Research,Water Environment Research,2007,"simultaneous nitrification and denitrification,low dissolved oxygen concentration,solids retention time,cyclic aeration,nitrite shunt,enhanced biological phosphorus removal","ju_lu-kwang,huang_lin,trivedi_hiren"
WOS:000248960500013,Proton motive force generation from stored polymers for the uptake of acetate under anaerobic conditions,Fems Microbiology Letters,Fems Microbiology Letters,2007,"enhanced biological phosphorus removal,polyphosphate,polyhydroxyalkanoate,secondary transport,substrate uptake","saunders_aaron_m,mabbett_amanda_n,mcewan_alastair_g,blackall_linda_l"
WOS:000249202500007,Phosphate removal under denitrifying conditions by Brachymonas sp strain P12 and Paracoccus denitrificans PP 15,Canadian Journal of Microbiology,Canadian Journal of...,2007,"phb,polyphosphate uptake,glycogen,glycogenolysis,acetate,anoxic cultivation","shi_hoi-ping,lee_chi-mei"
WOS:000249550400021,"""Candidatus accumulibacter"" population structure in enhanced biological phosphorus removal Sludges as revealed by polyphosphate kinase genes",Applied and Environmental Microbiology,Applied and Environmental...,2007,NA,"he_shaomei,gall_daniel_l,mcmahon_katherine_d"
WOS:000249984400008,Toxicity of anionic and cationic surfactant to Acinetobacter junii in pure culture,Central European Journal of Biology,Central European Journal...,2007,"bacteria,enhanced biological phosphate removal,surfactant,toxicity,yeast","hrenovic_jasna,ivankovic_tomislav"
WOS:000249990400005,Elucidation of metabolic pathways in glycogen-accumulating organisms with in vivo C-13 nuclear magnetic resonance,Environmental Microbiology,Environmental Microbiology,2007,NA,"lemos_paulo_c,dai_yu,yuan_zhiguo,keller_jurg,santos_helena,reis_maria_a_m"
WOS:000250021400007,The case for variable density: A new perspective on activated sludge settling,Water Environment Research,Water Environment Research,2007,"activated sludge,density,polyphosphate,secondary clarifier,sedimentation","jang_hoon,schuler_andrew_j"
WOS:000250074700003,Enhanced biological phosphorus removal performance and microbial population changes at high organic loading rates,Journal of Environmental Engineering-Asce,Journal of Environmental...,2007,NA,"ahn_chang_hoon,park_hee-deung,park_jae_kwang"
WOS:000250115200018,Polyphosphate kinase genes from full-scale activated sludge plants,Applied Microbiology and Biotechnology,Applied Microbiology and...,2007,"enhanced biological phosphorus removal,activated sludge,rhodocyclus,accumulibacter phosphatis,polyphosphate kinase","mcmahon_katherine_d,yilmaz_suzan,he_shaomei,gall_daniel_l,jenkins_david,keasling_jay_d"
WOS:000250125800018,Free nitrous acid inhibition on anoxic phosphorus uptake and denitrification by poly-phosphate accumulating organisms,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2007,"denitrification,enhanced biological phosphorus removal,free nitrous acid,inhibition,polyphosphate accumulating organisms,p-uptake","zhou_yan,pijuan_maite,yuan_zhiguo"
WOS:000250216900002,Quantification of rhodocyclus-related and actinobacterial polyphosphate-accumulating organisms in an enhanced biological phosphorus removal process using quenching probe PCR,Microbes and Environments,Microbes and Environments,2007,"paos,ebpr,qprobe pcr,quantification,real-time pcr","okunuki_suguru,nakamura_kazunori,kawaharasaki_mamoru,tanaka_hideo,uchiyama_hiroo,noda_naohiro"
WOS:000250216900012,Detection of Defluvicoccus-related glycogen-accumulating organisms in enhanced biological phosphorus removal processes,Microbes and Environments,Microbes and Environments,2007,"alphaproteobacteria,enhanced biological phosphorus removal (ebpr),fluorescence in situ hybridization (fish),g-bacteria,genus defluvicoccus","kondo_takashi,ebie_yoshitaka,tsuneda_satoshi,inamori_yuhei"
WOS:000250238500004,Biological nutrient removal in a sequencing batch reactor using ethanol as carbon source,Journal of Chemical Technology and Biotechnology,Journal of Chemical...,2007,"biological nutrient removal,ethanol,polyphosphate-accumulating organisms,sequencing batch reactor","puig_sebastia,coma_marta,van_loosdrecht_mark_c_m,colprim_jesus,balaguer_maria_d"
WOS:000250813200012,A general kinetic model for biological nutrient removal activated sludge systems: Model development,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2007,"activated sludge,biological nutrient removal,external nitrification (en),kinetic model,model development","hu_zhi-rong,wentzel_m_c,ekama_g_a"
WOS:000250960600011,Denitrifying phosphorus removal: Linking the process performance with the microbial community structure,Water Research,Water Research,2007,"denitrifying p removal,acetate,propionate,accumulibacter,nitrate-dpao,nitrite-dpao","carvalho_gilda,lemos_paulo_c,oehmen_adrian,reis_maria_a_m"
WOS:000251448300005,Abundance of Candidatus 'Accumulibacter phosphatis' in enhanced biological phosphorus removal activated sludge acclimatized with different carbon sources,Microbes and Environments,Microbes and Environments,2007,"ebpr,paos,candidatus 'accumulibacter phosphatis',carbon source,fish","fukushima_toshikazu,uda_naoki,okamoto_mayuko,onuki_motoharu,satoh_hiroyasu,mino_takashi"
WOS:000251627300008,Endogenous metabolism of Candidatus Accumulibacter phosphatis under various starvation conditions,Water Research,Water Research,2007,"candidatus accumulibacter phosphatis,decay,endogenous metabolism,enhanced biological phosphorus removal (ebpr),maintenance,polyphosphate accumulating organism (pao),starvation,storage polymer","lu_huabing,keller_juerg,yuan_zhiguo"
WOS:000251639800019,Characterizing the biochemical activity of full-scale enhanced biological phosphorus removal systems: A comparison with metabolic models,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2008,"enhanced biological phosphorus removal,full-scale sludge,polyphosphate accumulating organisms,metabolic models,reducing power,volatile fatty acids","pijuan_m,oehmen_a,baeza_j_a,casas_c,yuan_z"
WOS:000251931600014,Structure and function of the microbial community in a full-scale enhanced biological phosphorus removal plant,Microbiology-Sgm,Microbiology-Sgm,2007,NA,"kong_yunhong,xia_yun,nielsen_jeppe_lund,nielsen_per_halkjaer"
WOS:000252320800007,Microbial distribution of Accumulibacter spp. and Competibacter spp. in aerobic granules from a lab-scale biological nutrient removal system,Environmental Microbiology,Environmental Microbiology,2008,NA,"lemaire_romain,yuan_zhiguo,blackall_linda_l,crocetti_gregory_r"
WOS:000252443000009,Bioenergetic models for acetate and phosphate transport in bacteria important in enhanced biological phosphorus removal,Environmental Microbiology,Environmental Microbiology,2008,NA,"burow_luke_c,mabbett_amanda_n,mcewan_alastair_g,bond_philip_l,blackall_linda_l"
WOS:000252769500007,Progress toward understanding the distribution of Accumulibacter among full-scale enhanced biological phosphorus removal systems,Microbial Ecology,Microbial Ecology,2008,NA,"he_shaomei,gu_april_z,mcmahon_katherine_d"
WOS:000253512200004,Selection between alcohols and volatile fatty acids as external carbon sources for EBPR,Water Research,Water Research,2008,"acetate,enhanced biological phosphorus,removal,ethanol,methanol,propionate","puig_s,coma_m,monclus_h,van_loosdrecht_m_c_m,colprim_j,balaguer_m_d"
WOS:000253792700027,Amyloid-like adhesins produced by floc-forming and filamentous bacteria in activated sludge,Applied and Environmental Microbiology,Applied and Environmental...,2008,NA,"larsen_poul,nielsen_jeppe_lund,otzenj_daniel,nielsen_per_halkaer"
WOS:000255109900056,The effect of propionic to acetic acid ratio on anaerobic-aerobic (low dissolved oxygen) biological phosphorus and nitrogen removal,Bioresource Technology,Bioresource Technology,2008,"anaerobic/aerobic (low dissolved oxygen),acetic acid,propionic acid,phosphorus,nitrogen","li_hongjing,chen_yinguang,gu_guowei"
WOS:000255109900057,An evaluation of the phosphorus storage capacity of an anaerobic/aerobic sequential batch biofilm reactor,Bioresource Technology,Bioresource Technology,2008,"biofilm,sequential batch biofilm reactor,phosphorus removal,phas accumulation,pao activity","chiou_ren-he,yang_yi-rong"
WOS:000255321100004,Detection and prevention of enhanced biological phosphorus removal deterioration caused by zoogloea overabundance,Environmental Technology,Environmental Technology,2008,"enhanced biological phosphorus removal,exocellular polymeric material,glycogen accumulating organisms,polyphosphate accumulating organisms,zoogloea ramigera","montoya_t,borras_l,aguado_d,ferrer_j,seco_a"
WOS:000255663400003,Modeling the aerobic metabolism of polyphosphate-accumulating organisms enriched with propionate as a carbon source,Water Environment Research,Water Environment Research,2007,"enhanced biological phosphorus removal,polyphosphate-accumulating organisms,metabolic model,propionate,glycogen-accumulating organisms,titration and offgas analysis","oehmen_adrian,zeng_raymond_j,keller_juerg,yuan_zhiguo"
WOS:000255663400004,A practical method for quantification of phosphorus- and glycogen-accumulating organism populations in activated sludge systems,Water Environment Research,Water Environment Research,2007,"enhanced biological phosphorus removal,phosphorus-accumulating organisms,glycogen-accumulating organisms,method,quantification","lopez-vazquez_carlos_m,hooijmans_christine_m,brdjanovic_damir,gijzen_huub_j,van_loosdrecht_mark_c_m"
WOS:000255681600002,On-line titrimetric monitoring of anaerobic-anoxic EBPR processes,Water Science and Technology,Water Science and...,2008,"dpao,ebpr,monitoring,nitrate,nitrite,titrimetry","vargas_m,guisasola_a,lafuente_j,casas_c,baeza_j_a"
WOS:000255883600014,"Simultaneous nitrification, denitrification, and phosphorus removal from nutrient-rich industrial wastewater using granular sludge",Biotechnology and Bioengineering,Biotechnology and Bioengineering,2008,"abattoir wastewater,bnr,hrt,sbr,slaughterhouse,wastewater,sndpr","yilmaz_guisum,lemaire_romain,keller_jurg,yuan_zhiguo"
WOS:000256236200014,Nitrite effect on the phosphorus uptake activity of phosphate accumulating organisms (PAOs) in pilot-scale SBR and MBR reactors,Water Sa,Water Sa,2008,"asm2d,mbr,modelling,nitrogen and phosphorus removal,nitrite inhibition,polyphosphate accumulating organisms,phosphate uptake,sbr","sin_guerkan,niville_kwinten,bachis_giulia,jiang_tao,nopens_ingmar,van_hulle_stijn,vanrolleghem_peter_a"
WOS:000256335400001,Factors affecting the microbial populations at full-scale enhanced biological phosphorus removal (EBPR) wastewater treatment plants in the Netherlands,Water Research,Water Research,2008,"enhanced biological phosphorus removal,full-scale,phosphorus accumulating organisms,denitrifying phosphorus accumulating organisms,glycogen accumulating organisms","lopez-vazquez_carlos_m,hooijmans_christine_m,brdjanovic_damir,gijzen_huub_j,van_loosdrecht_mark_c_m"
WOS:000256335400002,Could polyphosphate-accumulating organisms (PAOS) be glycogen-accumulating organisms (GAOs)?,Water Research,Water Research,2008,"candidatus accumulibacter phosphatis,enhanced biological phosphorus removal,polyphosphate-accumulating organism,glycogen-accumulating organism,polyphosphate,glycogen","zhou_yan,pijuan_maite,zeng_raymond_j,lu_huabing,yuan_zhiguo"
WOS:000256569600003,Modeling and experimental study on the anaerobic/aerobic/anoxic process for simultaneous nitrogen and phosphorus removal: The effect of acetate addition,Process Biochemistry,Process Biochemistry,2008,"enhanced biological phosphorus removal (ebpr),anaerobic/aerobic/anoxic process (aoa process),denitrifying polyphosphate-accumulating organisms (dnpaos),aquasim,sequencing batch reactor (sbr),process modeling","soejima_koichi,matsumoto_shinya,ohgushi_satoshi,naraki_kensuke,terada_akihiko,tsuneda_satoshi,hirata_akira"
WOS:000256654600024,Biological phosphorus removal in sequencing batch reactor with single-stage oxic process,Bioresource Technology,Bioresource Technology,2008,"biological phosphorus removal,poly-beta-hydroxyalkanoates,poly-phosphate,sequencing batch reactor","wang_dong-bo,li_xiao-ming,yang_qi,zeng_guang-ming,liao_de-xiang,zhang_jie"
WOS:000256754000004,Ecophysiology of the Actinobacteria in activated sludge systems,Antonie Van Leeuwenhoek International Journal of General and Molecular Microbiology,Antonie Van Leeuwenhoek...,2008,"actinobacteria,ecophysiology,fish/microautoradiography,foaming and bulking,enhanced biological phosphorus removal","seviour_robert_j,kragelund_caroline,kong_yunhong,eales_katherine,nielsen_jeppe_l,nielsen_per_h"
WOS:000257051900012,Partial nutrient removal under insufficient organic carbon from digested swine wastewater in sequencing batch biofilm reactor,Journal of Environmental Science and Health Part A-Toxic/Hazardous Substances and Environmental Engineering,Journal of Environmental...,2008,"biofilm,swine wastewater,low cod/n ratio,denitrifying phosphorus uptake,fertilizer","kritsunankul_chanyud,wantawin_chalermraj"
WOS:000257464500018,Performance of biological phosphorus removal and characteristics of microbial community in the oxic-settling-anaerobic process by FISH analysis,Journal of Zhejiang University-Science A,Journal of Zhejiang...,2008,"excess sludge reduction,biological phosphorus removal,phosphate accumulating organisms (paos),dapi (4 ',6 '-diamidino-2-phenyl indol dihydrochloride),fluorescent in situ hybridization (fish)","wang_jian-fang,zhao_qing-liang,jin_wen-biao,you_shi-jie,zhang_jin-na"
WOS:000257715500008,Activity and identity of fermenting microorganisms in full-scale biological nutrient removing wastewater treatment plants,Environmental Microbiology,Environmental Microbiology,2008,NA,"kong_yunhong,xia_yun,nielsen_per_halkjaer"
WOS:000257911500016,Breeding of wastewater treatment yeasts that accumulate high concentrations of phosphorus,Applied Microbiology and Biotechnology,Applied Microbiology and...,2008,"phosphorus,wastewater treatment,yeast,polyphosphate accumulation,pho pathway","watanabe_takashi,ozaki_noriatsu,iwashita_kazuhiro,fujii_tsutomu,iefuji_haruyuki"
WOS:000257982400018,Interactions between calcium precipitation and the polyphosphate-accumulating bacteria metabolism,Water Research,Water Research,2008,"biological phosphorus removal,calcium,glycogen-accumulating metabolism (gam),polyphosphate-accumulating metabolism (pam),precipitation","barat_r,montoya_t,borras_l,ferrer_j,seco_a"
