uid,title,journal_fix,journal_short,year_fix,keywords_fix,authors_fix,environment,category
WOS:000407404300017,Metabolism and ecological niche of Tetrasphaera and Ca. Accumulibacter in enhanced biological phosphorus removal,Water Research,Water Research,2017,"tetrasphaera-related bacteria,candidatus accumulibacter phosphatis,polyphosphate accumulating organisms (pao),enhanced biological phosphorus removal (ebpr),fermentation,metabolic models","marques_ricardo,santos_jorge,hien_nguyen,carvalho_gilda,noronha_j_p,nielsen_per_halkjaer,reis_maria_a_m,oehmen_adrian",all,all
WOS:000365070500006,"Copper-induced adaptation, oxidative stress and its tolerance in Aspergillus niger UCP1261",Electronic Journal of Biotechnology,Electronic Journal of...,2015,"aspergillus niger,antioxidant enzyme,copper removal,polyphosphate,ultrastructure","cavalcanti_luna_marcos_a,vieira_edson_rodrigues,okada_kaoru,campos-takaki_galba_maria,do_nascimento_aline_elesbao",all,all
WOS:000088288700002,Physical and sensory characteristics of processed Ras cheese spreads with formulated emulsifying salt mixtures,International Journal of Food Properties,International Journal of...,2000,NA,"abdel-hamid_lb,el-shabrawy_sa,awad_ra,singh_rk",all,all
WOS:000184694600002,The termination of PI3K signalling by SHIP1 and SHIP2 inositol 5-phosphatases,"Advances in Enzyme Regulation, Vol 43",Advances in Enzyme...,2003,NA,"backers_k,blero_d,paternotte_n,zhang_j,erneux_c",all,all
WOS:000170735000022,Pork quality is affected by early postmortem phosphate and bicarbonate injection,Journal of Food Science,Journal of Food...,2001,"pse,phosphate,ph,muscle,water-holding capacity,bicarbonate","wynveen_ej,bowker_bc,grant_al,lamkey_jw,fennewald_kj,henson_l,gerrard_de",all,all
WOS:A1997XJ76300004,P-31 NMR studies of isoprenoid polyphosphate acid-base equilibria.,Magnetic Resonance in Chemistry,Magnetic Resonance in...,1997,"nmr,p-31 nmr,isoprenoid polyphosphates,acid-base equilibria,dissociation constants,acid-catalyzed hydrolysis","swanson_mg,robert_jm,keller_rk,bangalore_p",all,all
WOS:A1992JL08900021,REVERSIBLE DESENSITIZATION OF FIBROBLASTS TO CADMIUM RECEPTOR STIMULI - EVIDENCE THAT GROWTH IN HIGH ZINC REPRESSES A XENOBIOTIC RECEPTOR,Experimental Cell Research,Experimental Cell Research,1992,NA,"smith_l,pijuan_v,zhuang_yx,smith_jb",all,all
WOS:000331337700003,Flame-Retardant Performance of Polystyrene Enhanced by Polyphenylene Oxide and Intumescent Flame Retardant,Polymer-Plastics Technology and Engineering,Polymer-Plastics Technology and...,2014,"char formation,flame retardancy,polystyrene,thermal stability,wet ball milling","yan_hong,dong_bo,du_xiangxiang,ma_senyuan,wei_liqiao,xu_bingshe",all,all
WOS:000400756600009,Synergistic Flame-retardant Effect and Mechanism of Nitrogen-Phosphorus-Containing Compounds for Glass Fiber-reinforced Polyamide 66,Polymer-Plastics Technology and Engineering,Polymer-Plastics Technology and...,2017,"flame retardant,mechanism,polymer composites,synergistic effect","chen_wenhua,liu_pengju,liu_yuansen,liu_yuan,wang_qi",all,all
WOS:000387200300026,Inorganic polyphosphate triggers upregulation of interleukin 11 in human osteoblast-like SaOS-(2) cells,Biochemical and Biophysical Research Communications,Biochemical and Biophysical...,2016,"osteoblast,phosphoryl transfer,extracellular matrix,cell signaling,interleukin","lui_eric_lik-hang,ao_carl_ka-leong,li_lina,khong_mei-li,tanner_julian_alexander",all,all
WOS:000078791900004,Phosphorus-rich granules in uncultured magnetotactic bacteria,Fems Microbiology Letters,Fems Microbiology Letters,1999,"magnetotactic bacteria,metal-ion granule,amorphous phosphate,microanalysis,biomineralization","lins_u,farina_m",all,all
WOS:000185554500038,Effect of fillers on fire retardancy of intumescent polypropylene blends,Macromolecular Symposia,Macromolecular Symposia,2003,"ammonium polyphosphate,cone calorimetry,intumescence,polyamide-6,polypropylene,talc and caco3","almeras_x,le_bras_m,poutch_f,bourbigot_s,marosi_g,anna_p",all,all
WOS:000083320800060,Phase transition of APP form I to II and synthesis of APP form II from the system of ammonium orthophosphate-urea,Phosphorus Sulfur and Silicon and the Related Elements,Phosphorus Sulfur and...,1999,"ammonium polyphosphate,phase transformation","watanabe_m,sakurai_m,yamaguchi_y,watanabe_m",all,all
WOS:000389396100038,"Microwave-Assisted Synthesis of 2-Aryl-2-oxazolines, 5,6-Dihydro-4H-1,3-oxazines, and 4,5,6,7-Tetrahydro-1,3-oxazepines",Organic Letters,Organic Letters,2016,NA,"mollo_maria_c,orelli_liliana_r",all,all
WOS:000326905800032,Analysis of an intronic promoter within Synj2,Biochemical and Biophysical Research Communications,Biochemical and Biophysical...,2013,"synaptojanin,inositol polyphosphate phosphatase,spermatogenesis,non-canonical promoter,mouse",planchart_antonio,all,all
WOS:000079390000011,Multiple inositol polyphosphate phosphatase: Evolution as a distinct group within the histidine phosphatase family and chromosomal localization of the human and mouse genes to chromosomes 10q23 and 19,Genomics,Genomics,1999,NA,"chi_hb,tiller_ge,dasouki_mj,romano_pr,wang_j,o'keefe_rj,puzas_je,rosier_rn,reynolds_pr",all,all
WOS:000355312400018,Deficiency of the Novel Exopolyphosphatase Rv1026/PPX2 Leads to Metabolic Downshift and Altered Cell Wall Permeability in Mycobacterium tuberculosis,Mbio,Mbio,2015,NA,"chuang_yu-min,bandyopadhyay_nirmalya,rifat_dalin,rubin_harvey,bader_joel_s,karakousis_petros_c",all,all
WOS:000353078100012,Recent advances for microencapsulation of flame retardant,Polymer Degradation and Stability,Polymer Degradation and...,2015,"microencapsulation,flame retardant,microcapsule,shell material,composites","wang_bibo,sheng_haibo,shi_yongqian,hu_weizhao,hong_ningning,zeng_wenru,ge_hua,yu_xiaojuan,song_lei,hu_yuan",all,all
WOS:000182533700071,Malachite green/polyphosphate gel hybrid materials: Synthesis and optical properties,Synthetic Metals,Synthetic Metals,2003,"sol gel methods,hybrid materials,semi-empirical models and model calculations,uv-vis-nir absorption","del_nero_j,silva_jap,silva_sbc,galembeck_a",all,all
WOS:000183335400001,X-ray photoelectron spectroscopy study of the ammonium polyphosphate-polyurethane system used as fire-retardant additive in EVA,Journal of Fire Sciences,Journal of Fire...,2003,"intumescence,ammonium polyphosphate,polyurethane,x-ray photoelectron spectroscopy","duquesne_s,le_bras_m,delobel_r",all,all
WOS:A1995RL85400001,METABOLISM AND BIOLOGICAL-ACTIVITIES OF INOSITOL PENTAKISPHOSPHATE AND INOSITOL HEXAKISPHOSPHATE,Biochemical Pharmacology,Biochemical Pharmacology,1995,"inositol phosphate,inositol hexakisphosphate,phytic acid,signal transduction,signaling","sasakawa_n,sharif_m,hanley_mr",all,all
WOS:000251733600002,"First principles calculations of NMR parameters in biocompatible materials science: The case study of calcium phosphates, beta- and gamma-Ca(PO3)(2). combination with MAS-J experiments",Chemistry of Materials,Chemistry of Materials,2007,NA,"pourpoint_frederique,kolassiba_adi,gervais_christel,azais_thierry,bonhomme-coury_laure,bonhomme_christian,mauri_francesco",all,all
WOS:000462680700044,A Phosphoramidite Analogue of Cyclotriphosphate Enables Iterative Polyphosphorylations,Angewandte Chemie-International Edition,Angewandte Chemie-International Edition,2019,"cyclic phosphoramidite,monodisperse polyp,phosphoric anhydrides,triphosphorylation","singh_jyoti,steck_nicole,de_debaditya,hofer_alexandre,ripp_alexander,captain_ilya,keller_manfred,wender_paul_a,bhandari_rashna,jessen_henning_j",all,all
WOS:A1995QD66300015,"THERMAL STUDY OF DOUBLE POLYPHOSPHATES M(I)ER(PO3)(4), (M(I) IS H, NH4)",Thermochimica Acta,Thermochimica Acta,1995,"ammonium compound,double polyphosphate,dta,erbium compound,novel,tg","benmoussa_s,farid_m,trabelsiayedi_m",all,all
WOS:000464482200004,Novel concrete superplasticizers based on phosphate esters,Cement and Concrete Research,Cement and Concrete...,2019,"a rheology,d admixture,d polymers,superplasticizer,polyphosphate","stecher_j,plank_j",all,all
WOS:000321755400004,Stability and Conductivity of In3+-Doped SnP2O7 with Varying Phosphorous to Metal Ratios,Ecs Electrochemistry Letters,Ecs Electrochemistry Letters,2013,NA,"kreller_cortney_r,wilson_mahlon_s,mukundan_rangachary,brosha_eric_l,garzon_fernando_h",all,all
WOS:000454103400029,Metal-phenolic networks: A biobased synergist for EVA/APP composites toward enhanced thermal stability and flame retardancy,Journal of Applied Polymer Science,Journal of Applied...,2019,"charring mechanism,eva,flame retardant,metal-phenolic networks,thermal stability","hu_zai-yin,xu_shimei,zhao_hai-bo,wang_yu-zhong",all,all
WOS:000408731900017,Development of combined granulation and encapsulation process in production of sodium percarbonate,Theoretical Foundations of Chemical Engineering,Theoretical Foundations of...,2017,"granulation,encapsulation,sodium percarbonate,stabilization,sodium polyphosphate","medvedev_a_g,zhubrikov_a_v,melnik_e_a,shabalova_i_v,mikhailov_a_a,khitrov_n_v,tripolskaya_t_a,grechnikov_f_v,novotortsev_v_m,prikhodchenko_p_v",all,all
WOS:000223974300027,"Colloidal synthesis of luminescent rhabdophane LaPO4 : Ln(3+)center dot xH(2)O (Ln = Ce, Tb, Eu; x approximate to 0.7) nanocrystals",Chemistry of Materials,Chemistry of Materials,2004,NA,"buissette_v,moreau_m,gacoin_t,boilot_jp,chane-ching_jy,le_mercier_t",all,all
WOS:A1995QF56900001,FIRE DEGRADATION OF AN INTUMESCENT FLAME-RETARDANT POLYPROPYLENE USING THE CONE CALORIMETER,Journal of Fire Sciences,Journal of Fire...,1995,"cone calorimeter,flame retardant polypropylene,intumescence,degradation front,invariant kinetic parameters method","bourbigot_s,lebras_m,delobel_r",all,all
WOS:000240923900116,Flame retardancy and nondripping properties of ammonium polyphosphate/poly(butylene succinate) composites enhanced by water crosslinking,Journal of Applied Polymer Science,Journal of Applied...,2006,"biodegradable,composites,crosslinking,crystallization,flame retardance","kuan_chen-feng,kuan_hsu-chiang,ma_chen-chi_m,chen_chia-hsun",all,all
WOS:000387852700080,Smoke suppression properties of carbon black on flame retardant thermoplastic polyurethane based on ammonium polyphosphate,Journal of Thermal Analysis and Calorimetry,Journal of Thermal...,2016,"flame retardant,smoke suppression,carbon black,ammonium polyphosphate,thermoplastic polyurethane","liu_li,zhao_xiaolong,ma_cuiyong,chen_xilei,li_shaoxiang,jiao_chuanmei",all,all
WOS:000357244900028,Water-based chitosan/melamine polyphosphate multilayer nanocoating that extinguishes fire on polyester-cotton fabric,Carbohydrate Polymers,Carbohydrate Polymers,2015,"layer-by-layer assembly,chitosan,flame retardant nanocoating,polyester-cotton,melamine polyphosphate","leistner_marcus,abu-odeh_anas_a,rohmer_sarah_c,grunlan_jaime_c",all,all
WOS:000329274100008,Enhanced flame retardancy of natural rubber composite with addition of microencapsulated ammonium polyphosphate and MCM-41 fillers,Fire Safety Journal,Fire Safety Journal,2013,"intumescent flame retardant,thermal stability,synergism,dmta,physico-mechanical properties","wang_na,mi_long,wu_yuxian,wang_xiangzhou,fang_qinghong",all,all
WOS:000300657900034,Microbial population analysis of nutrient removal-related organisms in membrane bioreactors,Applied Microbiology and Biotechnology,Applied Microbiology and...,2012,"membrane bioreactor (mbr),biological nutrient removal (bnr),fluorescence in situ hybridization (fish),polyphosphate accumulating organisms (pao),glycogen accumulating organisms (gao)","silva_ana_f,carvalho_gilda,oehmen_adrian,lousada-ferreira_maria,van_nieuwenhuijzen_arjen,reis_maria_a_m,barreto_crespo_m_teresa",all,all
WOS:000285851800046,Synergistic effect of boron containing substances on flame retardancy and thermal stability of intumescent polypropylene composites,Polymer Degradation and Stability,Polymer Degradation and...,2010,"intumescent flame retardants,boron compounds,polypropylene,cone calorimeter","dogan_mehmet,yilmaz_aysen,bayramli_erdal",all,all
WOS:000412166000022,Hydroxyl-decorated ammonium polyphosphate as flame retardant reinforcing agent in solvent-free two-component polyurethane,Polymer International,Polymer International,2017,"polyurethane,ammonium polyphosphate,functionalization,flame retardant,curing behavior,mechanical properties","zhang_peikun,zhou_yang,su_hui,lin_hong,tian_saiqi,chen_yi,yan_jun,he_yazhou,fan_haojun",all,all
WOS:000368651600012,Colloidal Confinement of Polyphosphate on Gold Nanoparticles Robustly Activates the Contact Pathway of Blood Coagulation,Bioconjugate Chemistry,Bioconjugate Chemistry,2016,NA,"szymusiak_magdalena,donovan_alexander_j,smith_stephanie_a,ransom_ross,shen_hao,kalkowski_joseph,morrissey_james_h,liu_ying",all,all
WOS:000166198800025,Metal oxide surfaces separated by aqueous solutions of linear polyphosphates: DLVO and non-DLVO interaction forces,Physical Chemistry Chemical Physics,Physical Chemistry Chemical...,2000,NA,"feiler_a,jenkins_p,ralston_j",all,all
WOS:000179368100002,Thermal degradation and flame retardancy of ethylene-vinyl alcohol copolymer blended with ammonium polyphosphate,Polymer Degradation and Stability,Polymer Degradation and...,2003,"thermal degradation,flame retardancy,evoh,ammonium polyphosphate,ul-94 test,cone calorimeter,crosslinking","matsuda_n,shirasaka_h,takayama_k,ishikawa_t,takeda_k",all,all
WOS:000333444400014,Functions of inorganic polyphosphates in eukaryotic cells: a coat of many colours,Biochemical Society Transactions,Biochemical Society Transactions,2014,"dapi staining,inorganic polyphosphate,ion channel,metabolism,sol-gel transition,transcription regulation","azevedo_cristina,saiardi_adolfo",all,all
WOS:000290613100008,"Prolyl Oligopeptidase, Inositol Phosphate Signalling and Lithium Sensitivity",Cns and Neurological Disorders-Drug Targets,Cns and Neurological...,2011,"bipolar mood disorder,dictyostelium,inositol phosphate signalling,lithium,multiple inositol polyphosphate phosphatase,prolyl oligopeptidase",harwood_adrian_j,all,all
WOS:000302362300013,A NEW ROUTE FOR THE SYNTHESIS OF ALKALI POLYPHOSPHATE FROM ECONOMICAL STARTING MATERIALS: PREPARATION AND CHARACTERIZATION OF SODIUM CYCLOTRIPHOSPHATE,Phosphorus Sulfur and Silicon and the Related Elements,Phosphorus Sulfur and...,2012,"alkali polyphosphate,sodium cyclotriphosphate,thermal synthesis","doan_pham_minh,ramaroson_jocelyn,nzihou_ange,sharrock_patrick,depelsenaire_guy",all,all
WOS:000079969700004,The origin and nature of flame retardance in ethylene-vinyl acetate copolymers containing hostaflam AP 750,Polymer International,Polymer International,1999,"intumescence,fire retardancy,ethylene-vinyl acetate copolymers,ammonium polyphosphate,hostaflam ap 750,cone calorimeter,thermal decomposition","bugajny_m,bourbigot_s,le_bras_m,delobel_r",all,all
WOS:000464296400005,"Simultaneous nitrification, denitrification and phosphorus recovery (SNDPr) - An opportunity to facilitate full-scale recovery of phosphorus from municipal wastewater",Journal of Environmental Management,Journal of Environmental...,2019,"phosphorus recovery,polyphosphate accumulating organisms (paos),denitrifying polyphosphate accumulating organisms (dpaos),simultaneous nitrification denitrification and phosphorus removal (sndpr)","salehi_sara,cheng_ka_yu,heitz_anna,ginige_maneesha_p",all,all
WOS:000227579500016,The effect of processing on the structural characteristics of vancomycin-loaded amorphous calcium phosphate matrices,Biomaterials,Biomaterials,2005,"calcium phosphate,drug delivery,degradation,bone repair","dion_a,berno_b,hall_g,filiaggi_mj",all,all
WOS:000323394300025,Inositol hexakisphosphate kinase 1 maintains hemostasis in mice by regulating platelet polyphosphate levels,Blood,Blood,2013,NA,"ghosh_somadri,shukla_dhananjay,suman_komjeti,lakshmi_b_jyothi,manorama_r,kumar_satish,bhandari_rashna",all,all
WOS:000318171000007,High level of antibiotic production in a double polyphosphate kinase and phosphate-binding protein mutant of Streptomyces lividans,Fems Microbiology Letters,Fems Microbiology Letters,2013,"heterologous production,phosphate transport,streptomycetes","diaz_margarita,sevillano_laura,rico_sergio,lombo_felipe,brana_alfredo_f,salas_jose_a,mendez_carmen,santamaria_ramon_i",all,all
WOS:000173825900018,"Two exopolyphosphatases of Microlunatus phosphovorus, a polyphosphate-accumulating eubacterium from activated sludge",Process Biochemistry,Process Biochemistry,2002,"polyphosphate metabolism,polyphosphatase,biochemical properties,microlunatus phosphovorus","lichko_lp,kulakovskaya_tv,kulaev_is",all,all
WOS:000253643800004,Intumescent flame retardation of EVA using microencapsulated ammonium polyphosphate and pentaerythritols,Polymer-Plastics Technology and Engineering,Polymer-Plastics Technology and...,2008,"ammonium polyphosphate,eva,intumescent flame retardation,melamine-formaldehyde resins,microencapsulation,thermal degradation","wu_kun,wang_zhengzhou",all,all
WOS:000402549400012,"Ppn2, a novel Zn2+-dependent polyphosphatase in the acidocalcisome-like yeast vacuole",Journal of Cell Science,Journal of Cell...,2017,"yeast vacuole,inorganic polyphosphate,polyphosphatase,phosphate homeostasis","gerasimaite_ruta,mayer_andreas",all,all
WOS:000361255800019,"Effects of wool fibres, ammonium polyphosphate and polymer viscosity on the flammability and mechanical performance of PP/wool composites",Polymer Degradation and Stability,Polymer Degradation and...,2015,"wool,polypropylene,fire retardant properties,ammonium polyphosphate,char","kim_n_k,lin_r_j_t,bhattacharyya_d",all,all
WOS:000072456500024,"Dynamic flame retardancy of polypropylene filled with ammonium polyphosphate, pentaerythritol and melamine additives",Polymer,Polymer,1998,"intumescent,flame retardant,flammability","chiu_sh,wang_wk",all,all
WOS:000406410000005,"In situ evaluation of fluoride-, stannous-and polyphosphate-containing solutions against enamel erosion",Journal of Dentistry,Journal of Dentistry,2017,"enamel,erosion,fluoride,stannous chloride,phosphate polymer","joao-souza_samira_helena,bezerra_savio_jose_c,de_freitas_patricia_moreira,de_lima_nelson_b,correa_aranha_ana_cecilia,hara_anderson_t,scaramucci_tais",all,all
WOS:000342314700013,Effect of different carbon sources on the biological phosphorus removal by a sequencing batch reactor using pressurized pure oxygen,Biotechnology and Biotechnological Equipment,Biotechnology and Biotechnological...,2014,"pressurized pure oxygen sequencing batch reactor (posbr),polyphosphate-accumulating organisms (paos),carbon source,biological phosphorus removal","wei_jie,imai_tsuyoshi,higuchi_takaya,arfarita_novi,yamamoto_koichi,sekine_masahiko,kanno_ariyo",all,all
WOS:000274766500009,"Organization, Structure, and Assembly of alpha-Carboxysomes Determined by Electron Cryotomography of Intact Cells",Journal of Molecular Biology,Journal of Molecular...,2010,"h. neapolitanus,bacterial microcompartment,carboxysome,cryo-em,electron tomography","iancu_cristina_v,morris_dylan_m,dou_zhicheng,heinhorst_sabine,cannon_gordon_c,jensen_grant_j",all,all
WOS:000434753500010,"Solvent-free two-component polyurethane conjugated with crosslinkable hydroxyl-functionalized ammonium polyphosphate: Curing behaviors, flammability and mechanical properties",Progress in Organic Coatings,Progress in Organic...,2018,"polyurethane,ammonium polyphosphate,flame retardancy,mechanical property,curing behavior,solvent-free","zhang_peikun,fan_haojun,hu_kun,gu_yiming,chen_yi,yan_jun,tian_saiqi,he_yazhou",all,all
WOS:000180177700092,An acidocalcisomal exopolyphosphatase from Leishmania major with high affinity for short chain polyphosphate,Journal of Biological Chemistry,Journal of Biological...,2002,NA,"rodrigues_co,ruiz_fa,vieira_m,hill_je,docampo_r",all,all
WOS:000221913500019,Phosphate pool dynamics in the arbuscular mycorrhizal fungus Glomus intraradices studied by in vivo P-31 NMR spectroscopy,New Phytologist,New Phytologist,2004,"arbuscular mycorrhizal (am) fungus,glomus intraradices,time-course study,in vivo nuclear magnetic resonance (nmr),phosphate,polyphosphate,chain length","viereck_n,hansen_pe,jakobsen_i",all,all
WOS:000083770500021,Synthesis of diphosphoinositol pentakisphosphate by a newly identified family of higher inositol polyphosphate kinases,Current Biology,Current Biology,1999,NA,"saiardi_a,erdjument-bromage_h,snowman_am,tempst_p,snyder_sh",all,all
WOS:A1996UW40500001,Response of rainfed upland rice (Oryza sativa) to phosphatic fertilizers in an acid soil,Indian Journal of Agricultural Sciences,Indian Journal of...,1996,NA,"ghosh_gk,sarkar_ak",all,all
WOS:000341745000012,Performance of different intumescent ammonium polyphosphate flame retardants in PP/kenaf fibre composites,Composites Part A-Applied Science and Manufacturing,Composites Part A-Applied...,2014,"fibre,thermal properties,extrusion,ammonium polyphosphate","subasinghe_aruna,bhattacharyya_debes",all,all
WOS:000286720600007,Gamma rays induced defect centers in phosphate glass for radio-photoluminescence dosimeter,Radiation Measurements,Radiation Measurements,2011,"radio-photoluminescence dosimeter,electron paramagnetic resonance,optical absorption,fluorescence spectra,silver-doped","fan_sijun,yu_chunlei,he_dongbing,li_kefeng,hu_lili",all,all
WOS:000277959500039,Development of a transgenic tobacco plant for phytoremediation of methylmercury pollution,Applied Microbiology and Biotechnology,Applied Microbiology and...,2010,"phytoremediation,methylmercury pollution,transgenic tobacco,polyphosphate,merb gene,mercury accumulation","nagata_takeshi,morita_hirofumi,akizawa_toshifumi,pan-hou_hidemitsu",all,all
WOS:A1996UA12100012,Metabolic changes of the Antarctic green alga Prasiola crispa subjected to water stress investigated by in vivo P-31 NMR,Journal of Experimental Botany,Journal of Experimental...,1996,"in vivo p-31 nmr,prasiola crispa,desiccation tolerance,polyphosphates","bock_c,jacob_a,kirst_go,leibfritz_d,mayer_a",all,all
WOS:000487763800004,Synergistic barrier effect of aluminum phosphate on flame retardant polypropylene based on ammonium polyphosphate/dipentaerythritol system,Materials and Design,Materials and Design,2019,"intumescent flame-retardant polypropylene,aluminum phosphate,ammonium polyphosphate,char formation behavior","qin_zhaolu,yang_rongjie,zhang_wenchao,li_dinghua,jiao_qingjie",all,all
WOS:000375121500002,Production of 5-aminolevulinic acid by cell free multi-enzyme catalysis,Journal of Biotechnology,Journal of Biotechnology,2016,"5-aminolevulinic acid,5-aminolevulinic acid synthase,atp regeneration,cell free production,fed-batch","meng_qunglong,zhang_yanfei,ju_xiaozhi,ma_chunling,ma_hongwu,chen_jiuzhou,zheng_ping,sun_jibin,zhu_jun,ma_yanhe,zhao_xueming,chen_tao",all,all
WOS:000472543300002,Inositol polyphosphate multikinase deficiency leads to aberrant induction of synaptotagmin-2 in the forebrain,Molecular Brain,Molecular Brain,2019,"inositol polyphosphate,ipmk,transcriptome,synaptotagmin-2","park_jina,park_seung_ju,kim_seyun",all,all
WOS:000367774400287,Chemical behavior of different species of phosphorus in coagulation,Chemosphere,Chemosphere,2016,"phosphorus removal,orthophosphate,polyphosphate,coagulation,wastewater treatment","park_taejun,ampunan_vanvimol,lee_sanghyup,chung_eunhyea",all,all
WOS:000364945600014,Environmental phosphate differentially affects virulence phenotypes of uropathogenic Escherichia coli isolates causative of prostatitis,Virulence,Virulence,2015,"biofilm,phosphate,polyphosphate,upec,virulence","grillo-puertas_m,martinez-zamora_m_g,rintoul_m_r,soto_s_m,rapisarda_v_a",all,all
WOS:000336231500009,Thermal stability and combustion behavior of flame-retardant polypropylene with thermoplastic polyurethane-microencapsulated ammonium polyphosphate,High Performance Polymers,High Performance Polymers,2014,"polypropylene,ammonium polyphosphate,thermoplastic polyurethane,flame retardancy,thermal stability","chen_man,xu_yang,chen_xiaolang,ma_yonghong,he_weidi,yu_jie,zhang_zhibin",all,all
WOS:000220582900010,Inorganic polyphosphate in mitochondria of Saccharomyces cerevisiae at phosphate limitation and phosphate excess,Fems Yeast Research,Fems Yeast Research,2004,"polyphosphate,saccharomyces cerevisiae,mitochondria,phosphate overplus","pestov_na,kulakovskaya_tv,kulaev_is",all,all
WOS:000276125500017,Dynamics and function of intracellular carbohydrate in activated sludge performing enhanced biological phosphorus removal,Biochemical Engineering Journal,Biochemical Engineering Journal,2010,"enhanced biological phosphorus removal,carbohydrate,intracellular,polyphosphate,starvation","wu_guangxue,rodgers_michael",all,all
WOS:000410464100095,Flame retardant and hydrophobic coatings on cotton fabrics via sol-gel and self-assembly techniques,Journal of Colloid and Interface Science,Journal of Colloid...,2017,"cotton fabric,flame retardancy,hydrophobicity,montmorillonite,ammonium polyphosphate,vinyltrimethoxysilane,sol-gel,self-assembly","zhang_dongqiao,williams_brandon_l,shrestha_saral_b,nasir_zain,becher_elaina_m,lofink_benjamin_j,santos_victor_h,patel_harsh,peng_xiaohong,sun_luyi",all,all
WOS:000328123800003,Chromosome replication and segregation govern the biogenesis and inheritance of inorganic polyphosphate granules,Molecular Biology of the Cell,Molecular Biology of...,2013,NA,"henry_jonathan_t,crosson_sean",all,all
WOS:A1996TG77200011,Glycogen accumulating population and its anaerobic substrate uptake in anaerobic-aerobic activated sludge without biological phosphorus removal,Water Research,Water Research,1996,"activated sludge,biological phosphorus removal,glycogen,glycolysis,oxidation reduction,polyhydroxyalkanoate,polyphosphate","liu_wt,mino_t,nakamura_k,matsuo_t",all,all
WOS:000310655000007,Thermal degradation characteristics of flame retardant polylactide using TG-IR,Polymer Degradation and Stability,Polymer Degradation and...,2012,"polylactide,flame retardant,thermal degradation,tg-ir","chen_xilei,zhuo_jinlong,jiao_chuanmei",all,all
WOS:000087225400050,"IL-4 signaling is regulated through the recruitment of phosphatases, kinases, and SOCS proteins to the receptor complex",Cold Spring Harbor Symposia On Quantitative Biology,Cold Spring Harbor...,1999,NA,"losman_j,chen_xp,jiang_h,pan_py,kashiwada_m,giallourakis_c,cowan_s,foltenyi_k,rothman_p",all,all
WOS:000076717900006,Modified polyacrylonitrile fibre,Fibre Chemistry,Fibre Chemistry,1998,NA,"artemenko_se,besshaposhnikova_vi,panova_lg",all,all
WOS:000087606400018,Enhancing the adhesion of copper electroplates to steel substrates. Cyanide-free alkaline baths,Protection of Metals,Protection of Metals,2000,NA,"gerasimenko_aa,krivoruchko_mp,korzhavina_vv",all,all
WOS:000078785800005,Optional techniques for assaying linear sodium polyphosphates,American Laboratory,American Laboratory,1999,NA,lathan_br,all,all
WOS:000250740000020,Pho91 is a vacuolar phosphate phosphate and polyphosphate Saccharomyces cerevisiae,Molecular Biology of the Cell,Molecular Biology of...,2007,NA,"huerlimann_bans_caspar,stadler-waibel_martha,werner_thomas_p,freimoser_florian_m",all,all
WOS:000382102900009,PhoB activation in non-limiting phosphate condition by the maintenance of high polyphosphate levels in the stationary phase inhibits biofilm formation in Escherichia coli,Microbiology-Sgm,Microbiology-Sgm,2016,NA,"grillo-puertas_m,rintoul_m_r,rapisarda_v_a",all,all
WOS:000288618500011,Combustion properties and transference behavior of ultrafine microencapsulated ammonium polyphosphate in ramie fabric-reinforced poly(L-lactic acid) biocomposites,Polymer International,Polymer International,2011,"plla,ramie fabric,mcapp,uv-irradiation hydrothermal aging,sustained flame retardancy","chen_dakai,li_jing,ren_jie",all,all
WOS:000311795800008,Preparation of lignin-silica hybrids and its application in intumescent flame-retardant poly(lactic acid) system,High Performance Polymers,High Performance Polymers,2012,"intumescent flame retardant,lignin-silica hybrids,poly(lactic acid),ammonium polyphosphate,thermal stability","zhang_rui,xiao_xifu,tai_qilong,huang_hua,yang_jian,hu_yuan",all,all
WOS:000184990400001,The role of copper(II) ion in regulating H-bonding and coulombic interactions in copper(II)/tripod/polyphosphate systems,Transition Metal Chemistry,Transition Metal Chemistry,2003,NA,"guo_yh,ge_qc,lin_hk,zhu_sr,lin_h",all,all
WOS:A1993KY82400016,ECOLOGICAL SIGNIFICANCE OF BACTERIAL POLYPHOSPHATE METABOLISM IN SEDIMENTS,Hydrobiologia,Hydrobiologia,1993,"heterotrophic bacteria,polyphosphate metabolism,dissimilatory manganese and iron reduction,ecological niche,phosphorus cycle,eutrophication",davelaar_d,all,all
WOS:A1996UR90400030,Mutation of the conserved domains of two inositol polyphosphate 5-phosphatases,Biochemistry,Biochemistry,1996,NA,"jefferson_ab,majerus_pw",all,all
WOS:000430520200027,Denitrifying capabilities of & IT;Tetrasphaera & IT; and their contribution towards nitrous oxide production in enhanced biological phosphorus removal processes,Water Research,Water Research,2018,"tetrasphaem-related bacteria,polyphosphate accumulating organisms (pao),enhanced biological phosphorus removal (ebpr),denitrification,nitrous oxide (n2o),electron competition","marques_ricardo,ribera-guardia_anna,santos_jorge,carvalho_gilda,reis_maria_a_m,pijuan_maite,oehmen_adrian",all,all
WOS:000380624500045,Flame-retardant recycled bamboo chopstick fiber-reinforced poly(lactic acid) green composites via multifunctional additive system,Journal of the Taiwan Institute of Chemical Engineers,Journal of the...,2016,"poly(lactic acid),recycled disposable chopstick fiber,expandable graphite,ammonium polyphosphate,flame retardant","wang_yu-ying,shih_yeng-fong",all,all
