uid,title,journal_fix,journal_short,year_fix,keywords_fix,authors_fix
WOS:000304788500063,Regulation of Polyphosphate Kinase Production by Antisense RNA in Pseudomonas fluorescens Pf0-1,Applied and Environmental Microbiology,Applied and Environmental...,2012,NA,"silby_mark_w,nicoll_julie_s,levy_stuart_b"
WOS:000310396100042,Laboratory investigations of the effects of nitrification-induced acidification on Cr cycling in vadose zone material partially derived from ultramafic rocks,Science of the Total Environment,Science of the...,2012,"chromium,cr(vi),nitrification,plfas,ammonium polyphosphate,soil acidification","mills_christopher_t,goldhaber_martin_b"
WOS:000310822200003,Deciphering the Genome of Polyphosphate Accumulating Actinobacterium Microlunatus phosphovorus,Dna Research,Dna Research,2012,"microlunatus phosphovorus,whole genome sequence,polyphosphate accumulating organism,polyphosphate,polyhydroxyalkanoate","kawakoshi_akatsuki,nakazawa_hidekazu,fukada_junji,sasagawa_machi,katano_yoko,nakamura_sanae,hosoyama_akira,sasaki_hiroki,ichikawa_natsuko,hanada_satoshi,kamagata_yoichi,nakamura_kazunori,yamazaki_shuji,fujita_nobuyuki"
WOS:000311262400017,Zinc Speciation in Proximity to Phosphate Application Points in a Lead/Zinc Smelter-Contaminated Soil,Journal of Environmental Quality,Journal of Environmental...,2012,NA,"baker_lucas_r,pierzynski_gary_m,hettiarachchi_ganga_m,scheckel_kirk_g,newville_matthew"
WOS:000316682500250,Using of Arbuscular Mycorrhizal Fungi to Reduce the Deficiency Effect of Phosphorous Fertilization on Maize Plants (Zea mays L.),Life Science Journal-Acta Zhengzhou University Overseas Edition,Life Science Journal-Acta...,2012,"maize,p-deficiency,morphology,mycorrhiza,low-p,physiology","almagrabi_o_a,abdelmoneim_t_s"
WOS:000318624000001,Colonization strategies of Pseudomonas fluorescens Pf0-1: activation of soil-specific genes important for diverse and specific environments,Bmc Microbiology,Bmc Microbiology,2013,NA,"varivarn_katila,champa_lindsey_a,silby_mark_w,robleto_eduardo_a"
WOS:000319771700010,Soil organic phosphorus transformations in a boreal forest chronosequence,Plant and Soil,Plant and Soil,2013,"podzolization,1d (pnmr)-p-31,2d h-1, p-31 correlation nmr,inositol hexakisphosphate,ribonucleic acid (rna),vasterbotten chronosequence","vincent_andrea_g,vestergren_johan,grobner_gerhard,persson_per,schleucher_jurgen,giesler_reiner"
WOS:000319947400001,Accumulation of inorganic polyphosphate enables stress endurance and catalytic vigour in Pseudomonas putida KT2440,Microbial Cell Factories,Microbial Cell Factories,2013,"polyphosphate,pseudomonas putida,stress response,energy homeostasis,catalytic vigour","nikel_pablo_i,chavarria_max,martinez-garcia_esteban,taylor_anne_c,de_lorenzo_victor"
WOS:000321171500003,Addressing the measurement of particulate organic and inorganic phosphorus in estuarine and coastal waters,Continental Shelf Research,Continental Shelf Research,2013,"phosphorus,speciation,waters,phytoplankton,htc,cwo","labry_claire,youenou_agnes,delmas_daniel,michelon_pascale"
WOS:000322303100016,Effects of Phosphorus Form on Short-Term Solubility and Availability in Soils,Communications in Soil Science and Plant Analysis,Communications in Soil...,2013,"availability,bicarbonate,emergence,water soluble","goh_t_b,karamanos_r_e,lee_j"
WOS:000324900800035,Effect of copper and lead on two consortia of phototrophic microorganisms and their capacity to sequester metals,Aquatic Toxicology,Aquatic Toxicology,2013,"phototrophic,microorganisms,copper,lead,clsm,sem,tem,edx","burgos_a,maldonado_j,de_los_rios_a,sole_a,esteve_i"
WOS:000326214900014,Aeromonas salmonicida Ati2 is an effector protein of the type three secretion system,Microbiology-Sgm,Microbiology-Sgm,2013,NA,"dallaire-dufresne_stephanie,barbeau_xavier,sarty_darren,tanaka_katherine_h,denoncourt_alix_m,laguee_patrick,reith_michael_e,charette_steve_j"
WOS:000326769300060,Optimizing the Method for P-31-NMR Analysis of Organic Phosphorus from Wetland Sediments,Spectroscopy and Spectral Analysis,Spectroscopy and Spectral...,2013,"p-31-nmr,nmr,sediment,organic phosphorus,sample preparation method","lu_jin,wang_hai-wen,hao_hong,gao_bo,jia_jian-li"
WOS:000328705200053,Insertion of a Specific Fungal 3 '-phosphoadenosine-5 '-phosphatase Motif into a Plant Homologue Improves Halotolerance and Drought Tolerance of Plants,Plos One,Plos One,2013,NA,"gasparic_meti_buh,lenassi_metka,gostincar_cene,rotter_ana,plemenitas_ana,gunde-cimerman_nina,gruden_kristina,zel_jana"
WOS:000329240700016,Carbonic anhydrase: a key regulatory and detoxifying enzyme for Karst plants,Planta,Planta,2014,"bicarbonate,carbonic anhydrase,fertilizer,gene expression,intracellular ph,karst,parsley,petroselinum,polyphosphate,vacuoles","mueller_werner_e_g,qiang_li,schroder_heinz_c,honig_natalie,yuan_daoxian,grebenjuk_vlad_a,mussino_francesca,giovine_marco,wang_xiaohong"
WOS:000330202500008,Heavy Metal Resistance Strategies of Acidophilic Bacteria and Their Acquisition: Importance for Biomining and Bioremediation,Biological Research,Biological Research,2013,"heavy metal resistance,genomic islands,environmental bacteria,biomining,metal bioremediation,mobile genetic elements","navarro_claudio_a,von_bernath_diego,jerez_carlos_a"
WOS:000331134000024,Fluid Fertilizers Improve Phosphorus Diffusion but not Lability in Andisols and Oxisols,Soil Science Society of America Journal,Soil Science Society...,2014,NA,"montalvo_daniela,degryse_fien,mclaughlin_mike_j"
WOS:000332427100004,Determination of inorganic and organic P dissolved in water and Olsen extracts by inductively coupled plasma optical emission spectroscopy (ICP-OES) and colorimetry,Landbauforschung,Landbauforschung,2013,"inorganic p,organic p,soil extracts,plant availability,colorimetry,icp-oes","shwiekh_raghad,kratz_sylvia,schick_judith,kammerer_helmut,ahmed_salah_sayed,schnug_ewald"
WOS:000334030700008,Cellular Imaging of Cadmium in Resin Sections of Arbuscular Mycorrhizas Using Synchrotron Micro X-ray Fluorescence,Microbes and Environments,Microbes and Environments,2014,"arbuscular mycorrhiza,high-pressure freezing technique,synchrotron micro xrf,polyphosphate,eds-sem","nayuki_keiichiro,chen_baodong,ohtomo_ryo,kuga_yukari"
WOS:000334270200004,Optimizing Phosphorus Fertilizer Management in Potato Production,American Journal of Potato Research,American Journal of...,2014,"solanum tuberosum,p response,p sources,p placement/timing,p bmps","rosen_carl_j,kelling_keith_a,stark_jeffery_c,porter_gregory_a"
WOS:000334270200005,Improving Phosphorus Use Efficiency Through Potato Rhizosphere Modification and Extension,American Journal of Potato Research,American Journal of...,2014,"fertilizer,ph,organic acid,mycorrhizac,slow-release,solubility","hopkins_bryan_g,horneck_donald_a,macguidwin_ann_e"
WOS:000342248000007,Phosphate application enhances the resistance of arbuscular mycorrhizae in clover plants to cadmium via polyphosphate accumulation in fungal hyphae,Environmental and Experimental Botany,Environmental and Experimental...,2014,"arbuscular mycorrhizae,cadmium resistance,clover plants,extraradical hyphae,rhizophagus irregularis,polyphosphate","yao_qing,yang_ruiheng,long_liangkun,zhu_honghui"
WOS:000344816700083,Functional Potential of Soil Microbial Communities in the Maize Rhizosphere,Plos One,Plos One,2014,NA,"li_xiangzhen,rui_junpeng,xiong_jingbo,li_jiabao,he_zhili,zhou_jizhong,yannarell_anthony_c,mackie_roderick_i"
WOS:000345320700010,Soil organic phosphorus transformations along a coastal dune chronosequence under New Zealand temperate rain forest,Biogeochemistry,Biogeochemistry,2014,"haast chronosequence,phosphomonoesters,phosphodiesters,dna,inositol phosphate,phytate,scyllo-inositol hexakisphosphate,neo-inositol hexakisphosphate,d-chiro-inositol hexakisphosphate,polyphosphate,solution p-31 nmr spectroscopy","turner_benjamin_l,wells_andrew,condron_leo_m"
WOS:000346907600086,Subcellular Nutrient Element Localization and Enrichment in Ecto- and Arbuscular Mycorrhizas of Field-Grown Beech and Ash Trees Indicate Functional Differences,Plos One,Plos One,2014,NA,"seven_jasmin,polle_andrea"
WOS:000352040700010,"Effects of fire and three fire-fighting chemicals on main soil properties, plant nutrient content and vegetation growth and cover after 10 years",Science of the Total Environment,Science of the...,2015,"flame retardants,8(15)n,nutrients,shrubs,trace elements,trees","fernandez-fernandez_m,gomez-rey_m_x,gonzalez-prieto_s_j"
WOS:000352081500019,Engineering Tobacco to Remove Mercury from Polluted Soil,Applied Biochemistry and Biotechnology,Applied Biochemistry and...,2015,"phytoremediation,mercury,vacuole,cytoplasm,chelatin","chang_s,wei_f,yang_y,wang_a,jin_z,li_j,he_y,shu_h"
WOS:000352482300007,Stress resistance mechanisms in the indicator fungi from highly radioactive Chernobyl zone sites,Microbiology,Microbiology,2015,"purpureocillium lilacinum,resistance,oxidative stress,respiratory activity,polyphosphates","egorova_a_s,gessler_n_n,ryasanova_l_p,kulakovskaya_t_v,belozerskaya_t_a"
WOS:000353097900012,Cadmium removal by Euglena gracilis is enhanced under anaerobic growth conditions,Journal of Hazardous Materials,Journal of Hazardous...,2015,"anaerobic metabolism,biomass production,heavy metal toxicity,cadmium pollution,biosorption","geovanni_santiago-martinez_m,lira-silva_elizabeth,encalada_rusely,pineda_erika,carlos_gallardo-perez_juan,zepeda-rodriguez_armando,moreno-sanchez_rafael,saavedra_emma,jasso-chavez_ricardo"
WOS:000353740500004,Efficient remediation of pentachlorophenol contaminated soil with tetrapolyphosphate washing and subsequent ZVI/Air treatment,Journal of Hazardous Materials,Journal of Hazardous...,2015,"soil washing,pentachlorophenol,tetrapolyphosphate,zerovalent iron,molecular oxygen activation","cao_menghua,wang_li,ai_zhihui,zhang_lizhi"
WOS:000354344900015,Soil microbial biomass C:N:P stoichiometry and microbial use of organic phosphorus,Soil Biology and Biochemistry,Soil Biology and...,2015,"stoichiometry,soil microbial biomass,soil microbial community,organic phosphorus,temperate deciduous forest","heuck_christine,weig_alfons,spohn_marie"
WOS:000358102800002,Phosphorus Mobility Through Soil Increased with Organic Acid-Bonded Phosphorus Fertilizer (Carbond (R) P),Journal of Plant Nutrition,Journal of Plant...,2015,"phosphorus,p,solubility,leaching organic acid,fertilizer,carbond p","hill_micheal_w,hopkins_bryan_g,jolley_von_d,webb_bruce_l"
WOS:000358102900005,ENHANCED PHOSPHORUS FERTILIZER (CARBOND P (R)) SUPPLIED TO MAIZE IN MODERATE AND HIGH ORGANIC MATTER SOILS,Journal of Plant Nutrition,Journal of Plant...,2015,"carbond p,fertilizer,glasshouse,corn,maize,organic matter,phosphorus,p,zea mays","summerhays_jeffrey_s,hopkins_bryan_g,jolley_von_d,hill_michael_w,ransom_curtis_j,brown_tabitha_r"
WOS:000358397200001,"Yield and Zinc, Copper, Manganese and Iron Concentration in Maize (Zea Mays L.) Grown on Vertisol as Influenced by Zinc Application from Various Zinc Fertilizers",Journal of Plant Nutrition,Journal of Plant...,2015,"transfer coefficient,recovery efficiency,micronutrient,zinc fertilizer,vertisol,maize","behera_sanjib_k,shukla_arvind_k,singh_m_v,wanjari_ravi_h,singh_pooja"
WOS:000360518800002,Fall and Spring Phosphorus Fertilization of Potato Using a Dicarboxylic ACID Polymer (Avail (R)),Journal of Plant Nutrition,Journal of Plant...,2015,"fertilizer efficiency,avail,potato,solanum tuberosum,phosphorus,dicarboxylic acid polymer,fertilizer timing","stark_jeffrey_c,hopkins_bryan_g"
WOS:000365070500006,"Copper-induced adaptation, oxidative stress and its tolerance in Aspergillus niger UCP1261",Electronic Journal of Biotechnology,Electronic Journal of...,2015,"aspergillus niger,antioxidant enzyme,copper removal,polyphosphate,ultrastructure","cavalcanti_luna_marcos_a,vieira_edson_rodrigues,okada_kaoru,campos-takaki_galba_maria,do_nascimento_aline_elesbao"
WOS:000368964900002,Mycorrhizal Inoculation Affects Pb and Cd Accumulation and Translocation in Pakchoi (Brassica chinensis L.),Pedosphere,Pedosphere,2016,"arbuscular mycorrhizal fungi,bioavailable cd and pb,colonization,heavy metal,phytoavailability","wu_zhipeng,wu_weidong,zhou_shenglu,wu_shaohua"
WOS:000371452900010,"Sphingoaurantiacus polygranulatus gen. nov., sp nov., isolated from high-Arctic tundra soil, and emended descriptions of the genera Sandarakinorhabdus, Polymorphobacter and Rhizorhabdus and the species Sandarakinorhabdus limnophila, Rhizorhabdus argentea and Sphingomonas wittichii",International Journal of Systematic and Evolutionary Microbiology,International Journal of...,2016,NA,"kim_myongchol,kang_okchol,zhang_yumin,ren_lvzhi,chang_xulu,jiang_fan,fang_chengxiang,zheng_congyi,peng_fang"
WOS:000374211500040,Fate of granular versus liquid fertilisers applied to soil leaching columns,International Sugar Journal,International Sugar Journal,2016,"polyphosphate,osmotic suction,nitrogen immobilisation,plant cane","pittaway_p,melland_a,celotto_g,dowie_j,shannon_g,di_bella_l"
WOS:000376590200004,Changes in the system of chemical bonds in gibbsite under the impact of NH4H2PO4 solutions of different concentrations,Eurasian Soil Science,Eurasian Soil Science,2016,"gibbsite,chemisorption of phosphate anions,complex anions,polyphosphate ligands,hydrogen bonds,ammonium taranakite",kudeyarova_a_yu
WOS:000381060900126,Phosphorus speciation by P-31 NMR spectroscopy in bracken (Pteridium aquilinum (L.) Kuhn) and bluebell (Hyacinthoides non-scripta (L.) Chouard ex Rothm.) dominated semi-natural upland soil,Science of the Total Environment,Science of the...,2016,"p-31 nmr spectroscopy,bluebell,bracken,phosphorus,phytate","ebuele_victor_o,santoro_anna,thoss_vera"
WOS:000384420200006,Long-term response of soil microbial communities to fire and fire-fighting chemicals,Biology and Fertility of Soils,Biology and Fertility...,2016,"prescribed fires,fire retardants,biochemical properties,bacterial and fungal growth,plfa pattern","barreiro_a,martin_a,carballas_t,diaz-ravina_m"
WOS:000384984200012,Transplant Fertilizer Solution and Early Season Plastic Mulch Increase Tomato Yield in Adequate Fertility Clay Loam Soil,Horttechnology,Horttechnology,2016,"solanum lycopersicum,ammonium polyphosphate,urea ammonium nitrate,starter fertilizer","rohwer_charles_l,fritz_vincent_a"
WOS:000385322500010,Assessment of bioavailable organic phosphorus in tropical forest soils by organic acid extraction and phosphatase hydrolysis,Geoderma,Geoderma,2016,"citric acid,organic acid,organic phosphorus,phosphatase hydrolysis,tropical,bioavailable","darch_tegan,blackwell_martin_s_a,chadwick_david,haygarth_philip_m,hawkins_jane_m_b,turner_benjamin_l"
WOS:000386603800028,Insights into functional genes and taxonomical/phylogenetic diversity of microbial communities in biological heap leaching system and their correlation with functions,Applied Microbiology and Biotechnology,Applied Microbiology and...,2016,"biological heap leaching systems,microbial community function,taxonomical/phylogenetic and functional diversity,geochip 5.0,16s rrna gene sequencing","xiao_yunhua,liu_xueduan,liang_yili,niu_jiaojiao,zhang_xian,ma_liyuan,hao_xiaodong,gu_yabin,yin_huaqun"
WOS:000395218900002,Assessing the transport potential of polymeric nanocapsules developed for crop protection,Water Research,Water Research,2017,"bifenthrin,delivery,nanopesticide,polymeric capsule,pyrethroid,transport","petosa_adamo_riccardo,rajput_faraz,selvam_olivia,oehl_carolin,tufenkji_nathalie"
WOS:000399261900044,Zinc complexed chitosan/TPP nanoparticles: A promising micronutrient nanocarrier suited for foliar application,Carbohydrate Polymers,Carbohydrate Polymers,2017,"zinc (zn),agronomic biofortification,wheat,chitosan nanocarriers","deshpande_paresh,dapkekar_ashwin,oak_manoj_d,paknikar_kishore_m,rajwade_jyutika_m"
WOS:000400277400006,Pb2+ tolerance by Frankia sp strain EAN1pec involves surface-binding,Microbiology-Sgm,Microbiology-Sgm,2017,"actinorhizal symbiosis,nitrogen fixation,metal resistance,soil microbe,bioremediation,proteomics","furnholm_teal,rehan_medhat,wishart_jessica,tisa_louis_s"
WOS:000408074600006,Colloidal-Bound Polyphosphates and Organic Phosphates Are Bioavailable: A Nutrient Solution Study,Journal of Agricultural and Food Chemistry,Journal of Agricultural...,2017,"iron oxyhydroxide colloids,colloidal stability,nanofertilizer,polyphosphate,organic phosphate","bollyn_jessica,faes_joran,fritzsche_andreas,smolders_erik"
WOS:000409909300004,Investigation of acid hydrolysis reactions of polyphosphates and phytic acid in Bray and Mehlich III extracting solutions,Biology and Fertility of Soils,Biology and Fertility...,2017,"soil test phosphorus,bray,mehlich iii,acid hydrolysis,polyphosphate,phytic acid","miller_anthony_p,arai_yuji"
WOS:000410342200013,Polyphosphate-accumulating bacterial community colonizing the calcium bodies of terrestrial isopod crustaceans Titanethes albus and Hyloniscus riparius,Fems Microbiology Ecology,Fems Microbiology Ecology,2017,"arthropods,bacteria,symbiosis,polyphosphate","kostanjsek_rok,vittori_milos,srot_vesna,van_aken_peter_a,strus_jasna"
WOS:000412914400022,External hyphae of Rhizophagus irregularis DAOM 197198 are less sensitive to low pH than roots in arbuscular mycorrhizae: evidence from axenic culture system,Environmental Microbiology Reports,Environmental Microbiology Reports,2017,NA,"wang_ning,feng_zengwei,zhou_yang,zhu_honghui,yao_qing"
WOS:000414411700002,Physiological and genomic insights into the lifestyle of arsenite-oxidizing Herminiimonas arsenitoxidans,Scientific Reports,Scientific Reports,2017,NA,"koh_hyeon-woo,hur_moonsuk,kang_myung-suk,ku_youn-bong,ghai_rohit,park_soo-je"
WOS:000415890300011,Enhanced phosphorus fertilizers (Carbond P (R) and Avail (R)) supplied to maize in hydroponics,Journal of Plant Nutrition,Journal of Plant...,2017,"avail,carbond p,dicarboxylic acid copolymer,fertilizer,hydroponic,maize,organic acid,ph,phosphorus p,zea mays","summerhays_jeffrey_s,jolley_von_d,hill_michael_w,hopkins_bryan_g"
WOS:000424851700029,Phosphatase-Mediated Hydrolysis of Linear Polyphosphates,Environmental Science and Technology,Environmental Science and...,2018,NA,"huang_rixiang,wan_biao,hultz_margot,diaz_julia_m,tang_yuanzhi"
WOS:000425288600001,Arbuscular Mycorrhiza Alleviates Restrictions to Substrate Water Flow and Delays Transpiration Limitation to Stronger Drought in Tomato,Frontiers in Plant Science,Frontiers in Plant...,2018,"arbuscular mycorrhiza,water retention,drought,tomato,transpiration,soil properties,hydraulic conductivity,root water uptake","bitterlich_michael,sandmann_martin,graefe_jan"
WOS:000430192000024,Microbial community shifts trigger loss of orthophosphate in wetland soils subjected to experimental warming,Plant and Soil,Plant and Soil,2018,"p-31-nmr,16s rrna gene,orthophosphate,microbial community,experimental warming,wetland soil","wang_hang,teng_changyun,li_hongyi,sun_xingzhao,jiang_chengliang,lou_liping,yue_chunlei,zhang_zhijian"
WOS:000430245100002,Flux balance modeling to predict bacterial survival during pulsed-activity events,Biogeosciences,Biogeosciences,2018,NA,"jose_nicholas_a,lau_rebecca,swenson_tami_l,klitgord_niels,garcia-pichel_ferran,bowen_benjamin_p,baran_richard,northen_trent_r"
WOS:000433170100008,"Roseisolibacter agri gen. nov., sp nov., a novel slow-growing member of the under-represented phylum Gemmatimonadetes",International Journal of Systematic and Evolutionary Microbiology,International Journal of...,2018,"gemmatimonadetes,gemmatimonadaceae,savannah soil","pascual_javier,foesel_baerbel_u,geppert_alicia,huber_katharina_j,boedeker_christian,luckner_manja,wanner_gerhard,overmann_joerg"
WOS:000434754600009,Functional evaluation of pollutant transformation in sediment from combined sewer system,Environmental Pollution,Environmental Pollution,2018,"urban sewer system,sewer sediment regions,distribution characteristics of microbial communities,pollutant transformation,environmental factors","shi_xuan,ngo_huu_hao,sang_langtao,jin_pengkang,wang_xiaochang_c,wang_guanghua"
WOS:000439517000006,Phosphorus- and nitrogen-acquisition strategies in two Bossiaea species (Fabaceae) along retrogressive soil chronosequences in south-western Australia,Physiologia Plantarum,Physiologia Plantarum,2018,NA,"abrahao_anna,ryan_megan_h,laliberte_etienne,oliveira_rafael_s,lambers_hans"
WOS:000439928900002,Environmental drivers of soil phosphorus composition in natural ecosystems,Biogeosciences,Biogeosciences,2018,NA,"deiss_leonardo,de_moraes_anibal,maire_vincent"
WOS:000446662800010,"Phosphorus Mobility and Behavior in Soils Treated with Calcium, Ammonium, and Magnesium Phosphates",Soil Science Society of America Journal,Soil Science Society...,2018,NA,"do_nascimento_carlos_a_c,pagliari_paulo_h,faria_leticia_de_a,vitti_godofredo_c"
WOS:000446667000013,Reactions of Phosphorus Fertilizers with and without a Fertilizer Enhancer in Three Acidic Soils with High Phosphorus-Fixing Capacity,Soil Science Society of America Journal,Soil Science Society...,2018,NA,"pierzynski_joy,hettiarachchi_ganga_m"
WOS:000446987700005,Authigenesis of biomorphic apatite particles from Benguela upwelling zone sediments off Namibia: The role of organic matter in sedimentary apatite nucleation and growth,Geobiology,Geobiology,2018,NA,"maend_kaarel,kirsimaee_kalle,lepland_aivo,crosby_chris_h,bailey_jake_v,konhauser_kurt_o,wirth_richard,schreiber_anja,lumiste_kaarel"
WOS:000447427300013,"Microbial community structure and functional potential of lava-formed Gotjawal soils in Jeju, Korea",Plos One,Plos One,2018,NA,"kim_jong-shik,kim_dae-shin,lee_keun_chul,lee_jung-sook,king_gary_m,kang_sanghoon"
WOS:000448124000018,"The Effect of Irrigation Frequency, Phosphorus Fertigation, and Cultivar on Levels of Phenolic Compounds in Sweet Cherries",Hortscience,Hortscience,2018,"anthocyanins,flavonols,prunus avium,tartaric esters,total phenolics","ross_kelly,neilsen_gerry,neilsen_denise"
WOS:000448484000008,O-18-labeled phosphate applied to soil appears in the shoots of maize after uptake by roots but not after uptake by an arbuscular mycorrhizal fungus,Mycorrhiza,Mycorrhiza,2018,"arbuscular mycorrhizal fungi,corn,stable isotope,o-18,phosphorus","qin_yuan,duan_guoxiu,zhao_zhiliang,tian_hui,solaiman_zakaria_m"
WOS:000449521400029,The Hebeloma cylindrosporum HcPT2 Pi transporter plays a key role in ectomycorrhizal symbiosis,New Phytologist,New Phytologist,2018,"ectomycorrhizal (ecm) fungus,overexpression,p-32 labeling,phosphate transporter,pinus pinaster,rna interference,x-ray fluorescence mapping","becquer_adeline,garcia_kevin,amenc_laurie,rivard_camille,dore_jeanne,trives-segura_carlos,szponarski_wojciech,russet_sylvie,baeza_yoan,lassalle-kaiser_benedikt,gay_gilles,zimmermann_sabine_dagmar,plassard_claude"
WOS:000451491500006,Reactive extrusion of ammonium polyphosphate in a twin-screw extruder: polydispersity improvement,Chemical Engineering and Processing-Process Intensification,Chemical Engineering and...,2018,"ammonium polyphosphate,reactive extrusion,polycondensation,fertilizer slow-release,inorganic polymer","yang_jingxu,xie_wenji,kong_xingjian,xu_dehua,wang_xinlong"
WOS:000457865400006,"Aquabacterium tepidiphilum sp. nov., a moderately thermophilic bacterium isolated from a hot spring",International Journal of Systematic and Evolutionary Microbiology,International Journal of...,2019,"aquabacterium tepidiphilum sp. nov,polyphasic taxonomy approach,sediment sample,hot spring,tibet,china","khan_inam_ullah,habib_neeli,asem_mipeshwaree_devi,salam_nimaichand,xiao_min,zhou_en-min,zhi_xiao-yang,li_wen-jun"
WOS:000458236400014,Complete Genome Sequence of Saccharospirillum mangrovi HK-33(T) Sheds Light on the Ecological Role of a Bacterium in Mangrove Sediment Environment,Current Microbiology,Current Microbiology,2019,NA,"zhang_weiyan,zhou_xuezhen,yuan_ye,liu_biyin,epstein_slava_s,he_shan"
WOS:000464942500028,Immobilizing unicellular microalga on pellet-forming filamentous fungus: Can this provide new insights into the remediation of arsenic from contaminated water?,Bioresource Technology,Bioresource Technology,2019,"arsenic species,aspergillus oryzae,chlorella vulgaris,fungal-algal pellet,species transformation","li_bin,zhang_ting,yang_zhaoguang"
WOS:000466897300001,Flavonol Polymer Technology for Encapsulation of Liquid Phosphorus Fertilizers for Enabling A Slow-Release Process in Soil to Extend Usability and Reduce Leaching,Communications in Soil Science and Plant Analysis,Communications in Soil...,2019,"phosphorus slow release,flavonol polymer technology (fpt),fpt-product (pro-germinator (r)),micro-lysimeters","masri_zuhair,wilhm_jerry,underwood_christopher_c,bancroft_nicholas_t,eccleton_jay"
WOS:000468529400009,Polyphosphate recovery by a native Bacillus cereus strain as a direct effect of glyphosate uptake,Isme Journal,Isme Journal,2019,NA,"guadalupe_acosta-cortes_alejandra,martinez-ledezma_cesar,javier_lopez-chuken_ulrico,kaushik_garima,nimesh_surendra,francisco_villarreal-chiu_juan"
WOS:000480316300046,Phosphate addition diminishes the efficacy of wollastonite in decreasing Cd uptake by rice (Oryza sativa L.) in paddy soil,Science of the Total Environment,Science of the...,2019,"cadmium availability,silicon deficiency,manganese uptake,fe plaques,polyphosphate fertilizer,soil remediation","mao_peng,zhuang_ping,li_feng,mcbride_murray_b,ren_wendan,li_yongxing,li_yingwen,mo_hui,fu_haoyang,li_zhian"
WOS:000485207300039,"Transformation of soil organic phosphorus along the Hailuogou post-glacial chronosequence, southeastern edge of the Tibetan Plateau",Geoderma,Geoderma,2019,"p-31 nmr,inositol hexakisphosphate,phosphomonoester,phosphodiesters,available phosphorus,microbial biomass phosphorus","zhou_jun,wu_yanhong,turner_benjamin_l,sun_hongyang,wang_jipeng,bing_haijian,luo_ji,he_xiaoli,zhu_he,he_qingqing"
WOS:000496745000001,"The Extremophile Endolithella mcmurdoensis gen. et sp. nov. (Trebouxiophyceae, Chlorellaceae), A New Chlorella-like Endolithic Alga From Antarctica",Journal of Phycology,Journal of Phycology,2019,"18s rrna,extremophiles,genus,legecc,microalgae,sandstone","martins_teresa_p,ramos_vitor,hentschke_guilherme_s,castelo-branco_raquel,rego_adriana,monteiro_maria,brito_angela,tamagnini_paula,cary_s_craig,vasconcelos_vitor,krienitz_lothar,magalhaes_catarina,leao_pedro_n"
WOS:000496898700038,Forms of Phosphorus in Several Zonal Soils of China,Spectroscopy and Spectral Analysis,Spectroscopy and Spectral...,2019,"phosphorus form,solution p-31 nmr,chemical fractionation,zonal soil","zhang_peng,xie_xiu-hong,li_cui-lan,sun_yuan-hong,zhang_jin-jing,gao_qiang,wang_li-chun"
WOS:000497701800058,The potential for polyphosphate metabolism in Archaea and anaerobic polyphosphate formation in Methanosarcina mazei,Scientific Reports,Scientific Reports,2019,NA,"paula_fabiana_s,chin_jason_p,schnuerer_anna,mueller_bettina,manesiotis_panagiotis,waters_nicholas,macintosh_katrina_a,quinn_john_p,connolly_jasmine,abram_florence,mcgrath_john_w,o'flaherty_vincent"
WOS:000497885800101,Multi-approach analysis to assess the chromium(III) immobilization by Ochrobactrum anthropi DE2010,Chemosphere,Chemosphere,2020,"ochrobactrum anthropi de2010,clsm,icp-oes,haadf-stem edx,polyphosphate inclusions","villagrasa_eduard,ballesteros_belen,obiol_aleix,millach_laia,esteve_isabel,sole_antonio"
WOS:000499953500029,Long-term effects of silver nanoparticles on performance of phosphorus removal in a laboratory-scale vertical flow constructed wetland,Journal of Environmental Sciences,Journal of Environmental...,2020,"silver nanoparticles (agnps),phosphorus removal,constructed wetlands,enzymatic activity,microbial community","huang_juan,xiao_jun,guo_yang,guan_wenzu,cao_chong,yan_chunni,wang_mingyu"
WOS:000504330500014,Structure-Specific Regulation of Nutrient Transport and Metabolism in Arbuscular Mycorrhizal Fungi,Plant and Cell Physiology,Plant and Cell...,2019,"arbuscular mycorrhizal fungi,metabolism,transcriptome,transporter","kameoka_hiromu,maeda_taro,okuma_nao,kawaguchi_masayoshi"
WOS:000506472900001,Preparation and properties of novel corn straw cellulose-based superabsorbent with water-retaining and slow-release functions,Journal of Applied Polymer Science,Journal of Applied...,2020,"applications,biomaterials,crosslinking,copolymers","wang_weishuai,yang_shiqi,zhang_aiping,yang_zhengli"
WOS:000509438100088,The bacterial community structures in response to the gut passage of earthworm (Eisenia fetida) feeding on cow dung and domestic sludge: Illumina high-throughput sequencing-based data analysis,Ecotoxicology and Environmental Safety,Ecotoxicology and Environmental...,2020,"bacterial community,earthworm,gut passage,illumina sequencing","hu_jian,zhao_haitao,wang_yue,yin_zhifeng,kang_yijun"
WOS:000511088800019,Bioaccumulations and potential human health risks assessment of heavy metals in ppk-expressing transgenic rice,Science of the Total Environment,Science of the...,2020,"rice (oryza sativa l.),polyphosphate kinase,heavy metals,non-carcinogenic risks,carcinogenic risks","wei_ruping,wang_xin,tang_wenli,yang_yicheng,gao_yan,zhong_huan,yang_liuyan"
